State_code,State,Municipality,Municipal_code,Year,Treatment,MajorHighway,MajorPort,Airports,Railline,Oilline,Intlborder,Shoreline,Poppies,MajCity,Mayor,MayorParty,Attack,Attack_count,Incumbent,Population,Homicidio,id_code
14,Jalisco,San Gabriel,113,2019,1,1,0,0,0,0,0,0,0,0,Bonifacio Villalvazo Larios,MC,0,0,0,9789,0,14-113
15,Mexico,Villa Guerrero,113,2019,1,1,0,0,0,0,0,0,0,0,María Minerva Sánchez Estrada,NA,0,0,0,9789,0,15-113
16,Michoacan,José Sixto Verduzco,113,2019,1,1,0,0,0,0,0,0,0,0,Rubén Robledo Agabo,PVEM,0,0,0,9789,0,16-113
21,Puebla,Piaxtla,113,2019,1,1,0,0,0,0,0,0,0,0,Antonio Villa Veliz,PSI,0,0,0,190774,24,21-113
30,Veracruz,Naranjal,113,2019,0,0,0,0,0,0,0,0,0,0,Karla Nancy Abad Sosa,PRI,0,0,0,190774,38,30-113
7,Chiapas,Aldama,113,2020,1,0,0,0,0,0,0,0,0,0,Verónica Ruiz Pérez,PRI,0,0,0,190774,39,7-113
14,Jalisco,San Gabriel,113,2020,1,1,0,0,0,0,0,0,0,0,Bonifacio Villalvazo Larios,MC,0,0,0,190774,104,14-113
15,Mexico,Villa Guerrero,113,2020,1,1,0,0,0,0,0,0,0,0,María Minerva Sánchez Estrada,NA,0,0,0,190774,92,15-113
16,Michoacan,José Sixto Verduzco,113,2020,1,1,0,0,0,0,0,0,0,0,Rubén Robledo Agabo,PVEM,0,0,0,190774,45,16-113
21,Puebla,Piaxtla,113,2020,1,1,0,0,0,0,0,0,0,0,Antonio Villa Veliz,PSI,0,0,0,190774,47,21-113
30,Veracruz,Naranjal,113,2020,0,0,0,0,0,0,0,0,0,0,Karla Nancy Abad Sosa,PRI,0,0,0,3194,2,30-113
7,Chiapas,Aldama,113,2021,1,0,0,0,0,0,0,0,0,0,,PVEM,0,0,0,3194,1,7-113
14,Jalisco,San Gabriel,113,2021,1,1,0,0,0,0,0,0,0,0,David Rafael Valencia Garcia,MC,0,0,0,3194,2,14-113
15,Mexico,Villa Guerrero,113,2021,1,1,0,0,0,0,0,0,0,0,Fancisco Luego Milán,MC,0,0,0,3194,2,15-113
16,Michoacan,José Sixto Verduzco,113,2021,1,1,0,0,0,0,0,0,0,0,Rubén Robledo Agabo,PVEM,0,0,0,3194,1,16-113
21,Puebla,Pantepec,113,2021,1,0,0,0,0,0,0,0,0,0,Porfirio Castro Mateos,MRN,0,0,0,3194,0,21-113
30,Veracruz,Naranjal,113,2021,0,0,0,0,0,0,0,0,0,0,Aleida Tepepa Márquez,PAN-PRI-PRD,0,0,0,3194,2,30-113
7,Chiapas,San Juan Cancuc,112,2015,1,0,0,0,0,0,0,0,0,0,Diego Velasco Lopez,PRI,0,0,0,7530,1,7-112
14,Jalisco,Valle de Juárez,112,2015,1,0,0,0,0,0,0,0,0,0,Jose Manuel Chavez Rodriguez,PAN,0,0,0,7530,2,14-112
15,Mexico,Villa del Carbón,112,2015,1,1,0,0,0,0,0,0,0,0,Maria De Lourdes Montiel Paredes,CPEM,0,0,0,7530,2,15-112
16,Michoacan,Zitácuaro,112,2015,1,1,0,0,0,0,0,0,1,1,Juan Carlos Campos Ponce,PRI,0,0,0,7530,0,16-112
20,Oaxaca,San Baltazar Chichicápam,112,2015,1,0,0,0,0,0,0,0,0,0,Carlos Vasquez Rebollar,PRI,0,0,0,7530,1,20-112
21,Puebla,Petlalcingo,112,2015,1,1,0,0,0,0,0,0,0,0,Isabel Vergara Tapia,APA,0,0,0,7530,0,21-112
30,Veracruz,Naolinco,112,2015,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,7530,0,30-112
7,Chiapas,San Juan Cancuc,112,2016,1,0,0,0,0,0,0,0,0,0,Diego Velasco Lopez,PRI,0,0,0,72389,3,7-112
14,Jalisco,Valle de Juárez,112,2016,1,0,0,0,0,0,0,0,0,0,Jose Manuel Chavez Rodriguez,PAN,0,0,0,72389,4,14-112
15,Mexico,Villa del Carbón,112,2016,1,1,0,0,0,0,0,0,0,0,Maria De Lourdes Montiel Paredes,CPEM,0,0,0,72389,6,15-112
16,Michoacan,Zitácuaro,112,2016,1,1,0,0,0,0,0,0,1,1,Juan Carlos Campos Ponce,PRI,0,0,0,72389,0,16-112
20,Oaxaca,San Baltazar Chichicápam,112,2016,1,0,0,0,0,0,0,0,0,0,Carlos Vasquez Rebollar,PRI,0,0,0,72389,10,20-112
21,Puebla,Petlalcingo,112,2016,1,1,0,0,0,0,0,0,0,0,Isabel Vergara Tapia,APA,0,0,0,72389,11,21-112
30,Veracruz,Naolinco,112,2016,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,72389,10,30-112
7,Chiapas,San Juan Cancuc,112,2017,1,0,0,0,0,0,0,0,0,0,Manuel López Guzmán,PRI,0,0,0,16625,1,7-112
14,Jalisco,Valle de Juárez,112,2017,1,0,0,0,0,0,0,0,0,0,Cesar Dario Moreno Nava,PRI,0,0,0,16625,1,14-112
15,Mexico,Villa del Carbón,112,2017,1,1,0,0,0,0,0,0,0,0,Saúl Benítez Aviles,PRD,0,0,0,16625,0,15-112
16,Michoacan,Zitácuaro,112,2017,1,1,0,0,0,0,0,0,1,1,Carlos Herrera Tello,PRD,0,0,0,16625,0,16-112
20,Oaxaca,San Baltazar Chichicápam,112,2017,1,0,0,0,0,0,0,0,0,0,Niceforo San San Juan Lopez,PRD,0,0,0,16625,0,20-112
21,Puebla,Petlalcingo,112,2017,1,1,0,0,0,0,0,0,0,0,Marco Antonio Rodríguez Orozco,CPU,0,0,0,16625,2,21-112
30,Veracruz,Naolinco,112,2017,0,1,0,0,0,0,0,0,0,0,Francisco Javier Guevara Gomez,AVE,0,0,0,16625,0,30-112
7,Chiapas,San Juan Cancuc,112,2018,1,0,0,0,0,0,0,0,0,0,Manuel López Guzmán,PRI,0,0,0,3999,1,7-112
14,Jalisco,Valle de Juárez,112,2018,1,0,0,0,0,0,0,0,0,0,Cesar Dario Moreno Nava,PRI,0,0,0,3999,1,14-112
15,Mexico,Villa del Carbón,112,2018,1,1,0,0,0,0,0,0,0,0,Saúl Benítez Aviles,PRD,0,0,0,3999,2,15-112
16,Michoacan,Zitácuaro,112,2018,1,1,0,0,0,0,0,0,1,1,Carlos Herrera Tello,PRD,0,0,0,3999,1,16-112
20,Oaxaca,San Baltazar Chichicápam,112,2018,1,0,0,0,0,0,0,0,0,0,Niceforo San San Juan Lopez,PRD,0,0,0,3999,0,20-112
21,Puebla,Petlalcingo,112,2018,1,1,0,0,0,0,0,0,0,0,Marco Antonio Rodríguez Orozco,CPU,0,0,0,3999,4,21-112
30,Veracruz,Naolinco,112,2018,0,1,0,0,0,0,0,0,0,0,Francisco Javier Guevara Gomez,AVE,0,0,0,3999,0,30-112
7,Chiapas,San Juan Cancuc,112,2019,1,0,0,0,0,0,0,0,0,0,José López López,PAREVOLINS,0,0,0,3295,0,7-112
14,Jalisco,Valle de Juárez,112,2019,1,0,0,0,0,0,0,0,0,0,José Manuel Chávez Rodríguez,PAN,0,0,0,3295,0,14-112
15,Mexico,Villa del Carbón,112,2019,1,1,0,0,0,0,0,0,0,0,Ernesto Valle Torres,PAN,0,0,0,3295,0,15-112
16,Michoacan,Zitácuaro,112,2019,1,1,0,0,0,0,0,0,1,1,Carlos Herrera Tello,PAN,0,0,0,3295,5,16-112
20,Oaxaca,San Baltazar Chichicápam,112,2019,1,0,0,0,0,0,0,0,0,0,Florencio San Germán Santiago,MRN,0,0,0,3295,0,20-112
21,Puebla,Petlalcingo,112,2019,1,1,0,0,0,0,0,0,0,0,Filadelfo Vergara Tapia,MRN,0,0,0,3295,0,21-112
30,Veracruz,Naolinco,112,2019,0,1,0,0,0,0,0,0,0,0,Roberto Carlos Reyes Aguilar,PRI,0,0,0,3295,0,30-112
7,Chiapas,San Juan Cancuc,112,2020,1,0,0,0,0,0,0,0,0,0,José López López,PAREVOLINS,0,0,0,28948,1,7-112
14,Jalisco,Valle de Juárez,112,2020,1,0,0,0,0,0,0,0,0,0,José Manuel Chávez Rodríguez,PAN,0,0,0,28948,3,14-112
15,Mexico,Villa del Carbón,112,2020,1,1,0,0,0,0,0,0,0,0,Ernesto Valle Torres,PAN,0,0,0,28948,2,15-112
16,Michoacan,Zitácuaro,112,2020,1,1,0,0,0,0,0,0,1,1,Carlos Herrera Tello,PAN,0,0,0,28948,3,16-112
20,Oaxaca,San Baltazar Chichicápam,112,2020,1,0,0,0,0,0,0,0,0,0,Florencio San Germán Santiago,MRN,0,0,0,28948,2,20-112
21,Puebla,Petlalcingo,112,2020,1,1,0,0,0,0,0,0,0,0,Filadelfo Vergara Tapia,MRN,0,0,0,28948,2,21-112
30,Veracruz,Naolinco,112,2020,0,1,0,0,0,0,0,0,0,0,Roberto Carlos Reyes Aguilar,PRI,0,0,0,28948,2,30-112
7,Chiapas,San Juan Cancuc,112,2021,1,0,0,0,0,0,0,0,0,0,,PRI,0,0,0,34270,5,7-112
14,Jalisco,Valle de Juárez,112,2021,1,0,0,0,0,0,0,0,0,0,José Manuel Chávez Rodríguez,PAN,0,0,0,34270,4,14-112
15,Mexico,Villa del Carbón,112,2021,1,1,0,0,0,0,0,0,0,0,Andri Guadalupe Correa Rodríguez,PRI,0,0,0,34270,0,15-112
16,Michoacan,Zitácuaro,112,2021,1,1,0,0,0,0,0,0,1,1,Juan Antonio Ixtlahuac Orihuela,PAN-PRI-PRD,0,0,0,34270,2,16-112
20,Oaxaca,San Antonino Castillo Velasco,112,2021,1,0,0,0,0,0,0,0,0,0,Gaudencio Gerardo Campos Caravantes,PT,0,0,0,34270,6,20-112
21,Puebla,Palmar,112,2021,1,1,0,0,1,1,0,0,0,0,Adán Galdino Silva Valeriano,PVEM,0,0,0,34270,0,21-112
30,Veracruz,Naolinco,112,2021,0,1,0,0,0,0,0,0,0,0,Luis Manuel Montero Hernández,PVEM-PT-Morena,0,0,0,34270,1,30-112
7,Chiapas,Zinacantán,111,2015,1,1,0,0,0,0,0,0,0,0,Jose Sanchez De La Cruz,PRI,0,0,0,15063,4,7-111
14,Jalisco,Valle de Guadalupe,111,2015,1,1,0,0,0,0,0,0,0,0,Alvaro Ibarra Padilla,PAN,0,0,0,15063,8,14-111
15,Mexico,Villa de Allende,111,2015,1,1,0,0,0,0,0,0,0,0,Arturo Piña Garcia,ECV,0,0,0,15063,5,15-111
16,Michoacan,Ziracuaretiro,111,2015,1,1,0,0,1,1,0,0,0,0,Carlos Sandoval Portugal,C.C.,0,0,0,15063,7,16-111
21,Puebla,Pantepec,111,2015,1,0,0,0,0,0,0,0,0,0,Porfirio Castro Mateos,CPP,0,0,0,15063,5,21-111
30,Veracruz,Moloacán,111,2015,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,15063,3,30-111
7,Chiapas,Zinacantán,111,2016,1,1,0,0,0,0,0,0,0,0,Jose Sanchez De La Cruz,PRI,0,0,0,15063,1,7-111
14,Jalisco,Valle de Guadalupe,111,2016,1,1,0,0,0,0,0,0,0,0,Alvaro Ibarra Padilla,PAN,0,0,0,80293,8,14-111
15,Mexico,Villa de Allende,111,2016,1,1,0,0,0,0,0,0,0,0,Arturo Piña Garcia,ECV,0,0,0,80293,4,15-111
16,Michoacan,Ziracuaretiro,111,2016,1,1,0,0,1,1,0,0,0,0,Carlos Sandoval Portugal,C.C.,0,0,0,80293,5,16-111
21,Puebla,Pantepec,111,2016,1,0,0,0,0,0,0,0,0,0,Porfirio Castro Mateos,CPP,0,0,0,80293,3,21-111
30,Veracruz,Moloacán,111,2016,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,80293,5,30-111
7,Chiapas,Zinacantán,111,2017,1,1,0,0,0,0,0,0,0,0,Manuel Martínez Jiménez,PRI,0,0,0,80293,5,7-111
14,Jalisco,Valle de Guadalupe,111,2017,1,1,0,0,0,0,0,0,0,0,Bernardo González Gutiérrez,PAN,0,0,0,80293,4,14-111
15,Mexico,Villa de Allende,111,2017,1,1,0,0,0,0,0,0,0,0,Carlos González González,PRI/PVEM/ALIANZA,0,0,0,5940,6,15-111
16,Michoacan,Ziracuaretiro,111,2017,1,1,0,0,1,1,0,0,0,0,Juan Martin Cardona Talavera,PRD,0,0,0,5940,1,16-111
21,Puebla,Pantepec,111,2017,1,0,0,0,0,0,0,0,0,0,Braulio Tienda Gallegos,CPU,0,0,0,5940,1,21-111
30,Veracruz,Moloacán,111,2017,0,1,0,0,0,0,0,0,0,0,Omar Augusto Ricardez Chong,CVPA,0,0,0,5940,1,30-111
7,Chiapas,Zinacantán,111,2018,1,1,0,0,0,0,0,0,0,0,Manuel Martínez Jiménez,PRI,0,0,0,5940,2,7-111
14,Jalisco,Valle de Guadalupe,111,2018,1,1,0,0,0,0,0,0,0,0,Bernardo González Gutiérrez,PAN,0,0,0,5940,2,14-111
15,Mexico,Villa de Allende,111,2018,1,1,0,0,0,0,0,0,0,0,Carlos González González,PRI/PVEM/ALIANZA,0,0,0,5940,2,15-111
16,Michoacan,Ziracuaretiro,111,2018,1,1,0,0,1,1,0,0,0,0,Juan Martin Cardona Talavera,PRD,0,0,0,3434,1,16-111
21,Puebla,Pantepec,111,2018,1,0,0,0,0,0,0,0,0,0,Braulio Tienda Gallegos,CPU,0,0,0,3434,0,21-111
30,Veracruz,Moloacán,111,2018,0,1,0,0,0,0,0,0,0,0,Omar Augusto Ricardez Chong,CVPA,0,0,0,3434,0,30-111
7,Chiapas,Zinacantán,111,2019,1,1,0,0,0,0,0,0,0,0,Francisco de la Cruz Pérez,PRI,0,0,0,3434,0,7-111
14,Jalisco,Valle de Guadalupe,111,2019,1,1,0,0,0,0,0,0,0,0,María del Refugio Barba Gutiérrez,PAN,0,0,0,3434,3,14-111
15,Mexico,Villa de Allende,111,2019,1,1,0,0,0,0,0,0,0,0,Arturo Piña García,MC,0,0,0,3434,0,15-111
16,Michoacan,Ziracuaretiro,111,2019,1,1,0,0,1,1,0,0,0,0,José Rodríguez Baca,PVEM,0,0,0,3434,1,16-111
21,Puebla,Pantepec,111,2019,1,0,0,0,0,0,0,0,0,0,Porfirio Castro Mateos,MRN,0,0,0,38712,4,21-111
30,Veracruz,Moloacán,111,2019,0,1,0,0,0,0,0,0,0,0,Victoria Rasgado Pérez,PAN,0,0,0,38712,3,30-111
7,Chiapas,Zinacantán,111,2020,1,1,0,0,0,0,0,0,0,0,Francisco de la Cruz Pérez,PRI,0,0,0,38712,4,7-111
14,Jalisco,Valle de Guadalupe,111,2020,1,1,0,0,0,0,0,0,0,0,María del Refugio Barba Gutiérrez,PAN,0,0,0,38712,8,14-111
15,Mexico,Villa de Allende,111,2020,1,1,0,0,0,0,0,0,0,0,Arturo Piña García,MC,0,0,0,38712,1,15-111
16,Michoacan,Ziracuaretiro,111,2020,1,1,0,0,1,1,0,0,0,0,José Rodríguez Baca,PVEM,0,0,0,38712,7,16-111
21,Puebla,Pantepec,111,2020,1,0,0,0,0,0,0,0,0,0,Porfirio Castro Mateos,MRN,0,0,0,38712,5,21-111
30,Veracruz,Moloacán,111,2020,0,1,0,0,0,0,0,0,0,0,Victoria Rasgado Pérez,PAN,0,0,0,82350,10,30-111
7,Chiapas,Zinacantán,111,2021,1,1,0,0,0,0,0,0,0,0,Francisco de la Cruz Pérez,PRI,0,0,0,82350,8,7-111
14,Jalisco,Valle de Guadalupe,111,2021,1,1,0,0,0,0,0,0,0,0,Raul Renteria Torres,MC,0,0,0,82350,13,14-111
15,Mexico,Villa de Allende,111,2021,1,1,0,0,0,0,0,0,0,0,Arturo Piña García,PRD,0,0,0,82350,15,15-111
16,Michoacan,Ziracuaretiro,111,2021,1,1,0,0,1,1,0,0,0,0,Itzel Gaona Bedolla,Morena-PT,0,0,0,82350,13,16-111
21,Puebla,Pahuatlán,111,2021,1,0,0,0,0,0,0,0,0,0,Eduardo Romero Romero,C,0,0,0,82350,10,21-111
30,Veracruz,Moloacán,111,2021,0,1,0,0,0,0,0,0,0,0,Omar Augusto Ricardez Chong,PRI,0,0,0,82350,10,30-111
7,Chiapas,San Lucas,110,2015,1,0,0,0,0,0,0,0,0,0,Pedro Hernandez Gutierrez,PRI,0,0,0,15771,2,7-110
14,Jalisco,Unión de Tula,110,2015,1,1,0,0,0,0,0,0,0,0,Ignacio Ramos Lozano,CPJ,0,0,0,15771,4,14-110
15,Mexico,Valle de Bravo,110,2015,1,1,0,1,0,0,0,0,0,0,Francisco Reynoso Israde,PAN,0,0,0,15771,1,15-110
16,Michoacan,Zinapécuaro,110,2015,1,1,0,0,1,1,0,0,0,0,Dagoberto Mejia Valdez,C.C.,0,0,0,15771,0,16-110
21,Puebla,Palmar,110,2015,1,1,0,0,1,1,0,0,0,0,Julio Eduardo Morales Genes,APA,0,0,0,15771,0,21-110
30,Veracruz,Mixtla,110,2015,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,15771,2,30-110
7,Chiapas,San Lucas,110,2016,1,0,0,0,0,0,0,0,0,0,Pedro Hernandez Gutierrez,PRI,0,0,0,15771,1,7-110
14,Jalisco,Unión de Tula,110,2016,1,1,0,0,0,0,0,0,0,0,Ignacio Ramos Lozano,CPJ,0,0,0,40581,8,14-110
15,Mexico,Valle de Bravo,110,2016,1,1,0,1,0,0,0,0,0,0,Francisco Reynoso Israde,PAN,0,0,0,40581,4,15-110
16,Michoacan,Zinapécuaro,110,2016,1,1,0,0,1,1,0,0,0,0,Dagoberto Mejia Valdez,C.C.,0,0,0,40581,7,16-110
21,Puebla,Palmar,110,2016,1,1,0,0,1,1,0,0,0,0,Julio Eduardo Morales Genes,APA,0,0,0,40581,0,21-110
30,Veracruz,Mixtla,110,2016,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,40581,6,30-110
7,Chiapas,San Lucas,110,2017,1,0,0,0,0,0,0,0,0,0,Marisol González Cordova,PVEM,0,0,0,40581,5,7-110
14,Jalisco,Unión de Tula,110,2017,1,1,0,0,0,0,0,0,0,0,Ernesto Zermeño Valera,PRI,0,0,0,40581,1,14-110
15,Mexico,Valle de Bravo,110,2017,1,1,0,1,0,0,0,0,0,0,Tito Maya De La Cruz,PRD,0,0,0,20167,3,15-110
16,Michoacan,Zinapécuaro,110,2017,1,1,0,0,1,1,0,0,0,0,María Del Refugio Silva Duran,PRD,0,0,0,20167,1,16-110
21,Puebla,Palmar,110,2017,1,1,0,0,1,1,0,0,0,0,Pablo Morales Ugalde,CPU,0,0,0,20167,0,21-110
30,Veracruz,Mixtla,110,2017,0,0,0,0,0,0,0,0,0,0,Maria Angelica Mendez Margarito,PAN,0,0,0,20167,2,30-110
7,Chiapas,San Lucas,110,2018,1,0,0,0,0,0,0,0,0,0,Marisol González Cordova,PVEM,0,0,0,20167,1,7-110
14,Jalisco,Unión de Tula,110,2018,1,1,0,0,0,0,0,0,0,0,Ernesto Zermeño Valera,PRI,0,0,0,20167,0,14-110
15,Mexico,Valle de Bravo,110,2018,1,1,0,1,0,0,0,0,0,0,Tito Maya De La Cruz,PRD,0,0,0,20167,1,15-110
16,Michoacan,Zinapécuaro,110,2018,1,1,0,0,1,1,0,0,0,0,María Del Refugio Silva Duran,PRD,0,0,0,17563,1,16-110
21,Puebla,Palmar,110,2018,1,1,0,0,1,1,0,0,0,0,Pablo Morales Ugalde,CPU,0,0,0,17563,2,21-110
30,Veracruz,Mixtla,110,2018,0,0,0,0,0,0,0,0,0,0,Maria Angelica Mendez Margarito,PAN,0,0,0,17563,1,30-110
7,Chiapas,San Lucas,110,2019,1,0,0,0,0,0,0,0,0,0,Guadalupe Guzmán Villarreal,MORENA,0,0,0,17563,3,7-110
14,Jalisco,Unión de Tula,110,2019,1,1,0,0,0,0,0,0,0,0,Gala del Carmen Lepe Galván,MC,0,0,0,17563,2,14-110
15,Mexico,Valle de Bravo,110,2019,1,1,0,1,0,0,0,0,0,0,Mauricio Osorio Domínguez,PAN,0,0,0,17563,4,15-110
16,Michoacan,Zinapécuaro,110,2019,1,1,0,0,1,1,0,0,0,0,Alejandro Correa Gómez,PAN,0,0,0,17563,0,16-110
21,Puebla,Palmar,110,2019,1,1,0,0,1,1,0,0,0,0,Hilario Vicente Martínez Alcántara,PRI,0,0,0,18099,3,21-110
30,Veracruz,Mixtla,110,2019,0,0,0,0,0,0,0,0,0,0,Maricela Vallejo Orea,PVEM,1,1,1,18099,6,30-110
7,Chiapas,San Lucas,110,2020,1,0,0,0,0,0,0,0,0,0,Guadalupe Guzmán Villarreal,MORENA,0,0,0,18099,1,7-110
14,Jalisco,Unión de Tula,110,2020,1,1,0,0,0,0,0,0,0,0,Gala del Carmen Lepe Galván,MC,0,0,0,18099,2,14-110
15,Mexico,Valle de Bravo,110,2020,1,1,0,1,0,0,0,0,0,0,Mauricio Osorio Domínguez,PAN,0,0,0,18099,6,15-110
16,Michoacan,Zinapécuaro,110,2020,1,1,0,0,1,1,0,0,0,0,Alejandro Correa Gómez,PAN,0,0,0,18099,2,16-110
21,Puebla,Palmar,110,2020,1,1,0,0,1,1,0,0,0,0,Hilario Vicente Martínez Alcántara,PRI,0,0,0,18099,2,21-110
30,Veracruz,Mixtla,110,2020,0,0,0,0,0,0,0,0,0,0,Maricela Vallejo Orea,PVEM,0,0,0,3886,0,30-110
7,Chiapas,San Lucas,110,2021,1,0,0,0,0,0,0,0,0,0,,PVEM,0,0,0,3886,1,7-110
14,Jalisco,Unión de Tula,110,2021,1,1,0,0,0,0,0,0,0,0,Gala del Carmen Lepe Galván,MC,0,0,0,3886,1,14-110
15,Mexico,Valle de Bravo,110,2021,1,1,0,1,0,0,0,0,0,0,Michelle Nuñez Ponce,MRN,0,0,0,3886,2,15-110
16,Michoacan,Zinapécuaro,110,2021,1,1,0,0,1,1,0,0,0,0,Alejandro Correa Gómez,Morena-PT,0,0,0,3886,0,16-110
21,Puebla,Oriental,110,2021,1,1,0,0,1,1,0,0,0,0,José Alejo González Carreón,PVEM,0,0,0,3886,0,21-110
30,Veracruz,Mixtla,110,2021,0,0,0,0,0,0,0,0,0,0,Norma Estela Hernández Sánchez,PVEM-PT-Morena,0,0,0,3886,0,30-110
7,Chiapas,Yajalón,109,2015,1,1,0,0,0,0,0,0,0,0,Alfredo De Jesus Pinto Aguilar,POR CHIAPAS,0,0,0,20376,4,7-109
14,Jalisco,Unión de San Antonio,109,2015,1,1,0,1,0,0,0,0,0,0,Jose De Jesus Hurtado Torres,PAN,0,0,0,20376,3,14-109
15,Mexico,Tultitlán,109,2015,1,1,0,0,1,1,0,0,0,1,Sandra Mendez Hernandez,CPEM,0,0,0,20376,3,15-109
16,Michoacan,Zináparo,109,2015,1,1,0,0,0,0,0,0,0,0,Carlos Lopez Aranda,C.C.,0,0,0,20376,2,16-109
21,Puebla,Pahuatlán,109,2015,1,0,0,0,0,0,0,0,0,0,Meliton Guzman Vallejo,APA,0,0,0,20376,7,21-109
30,Veracruz,Misantla,109,2015,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,20376,8,30-109
7,Chiapas,Yajalón,109,2016,1,1,0,0,0,0,0,0,0,0,Alfredo De Jesus Pinto Aguilar,POR CHIAPAS,0,0,0,20376,8,7-109
14,Jalisco,Unión de San Antonio,109,2016,1,1,0,1,0,0,0,0,0,0,Jose De Jesus Hurtado Torres,PAN,0,0,0,7453,1,14-109
15,Mexico,Tultitlán,109,2016,1,1,0,0,1,1,0,0,0,1,Sandra Mendez Hernandez,CPEM,0,0,0,7453,0,15-109
16,Michoacan,Zináparo,109,2016,1,1,0,0,0,0,0,0,0,0,Carlos Lopez Aranda,C.C.,0,0,0,7453,1,16-109
21,Puebla,Pahuatlán,109,2016,1,0,0,0,0,0,0,0,0,0,Meliton Guzman Vallejo,APA,0,0,0,7453,2,21-109
30,Veracruz,Misantla,109,2016,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,7453,0,30-109
7,Chiapas,Yajalón,109,2017,1,1,0,0,0,0,0,0,0,0,Lupita Araceli Pimentel Utrilla,PVEM,0,0,0,7453,0,7-109
14,Jalisco,Unión de San Antonio,109,2017,1,1,0,1,0,0,0,0,0,0,Julio Cesar Hurtado Luna,PRI,0,0,0,7453,0,14-109
15,Mexico,Tultitlán,109,2017,1,1,0,0,1,1,0,0,0,1,Javier Cruz Monroy,PRI,0,0,0,43368,0,15-109
16,Michoacan,Zináparo,109,2017,1,1,0,0,0,0,0,0,0,0,Samuel Canchola Venegas,PRI,0,0,0,43368,2,16-109
21,Puebla,Pahuatlán,109,2017,1,0,0,0,0,0,0,0,0,0,Arturo Hernández Santos,CPU,0,0,0,43368,6,21-109
30,Veracruz,Misantla,109,2017,0,1,0,0,0,0,0,0,0,0,Efren Meza Ruiz,AVE,0,0,0,43368,1,30-109
7,Chiapas,Yajalón,109,2018,1,1,0,0,0,0,0,0,0,0,Lupita Araceli Pimentel Utrilla,PVEM,0,0,0,43368,5,7-109
14,Jalisco,Unión de San Antonio,109,2018,1,1,0,1,0,0,0,0,0,0,Julio Cesar Hurtado Luna,PRI,0,0,0,43368,3,14-109
15,Mexico,Tultitlán,109,2018,1,1,0,0,1,1,0,0,0,1,Javier Cruz Monroy,PRI,0,0,0,43368,7,15-109
16,Michoacan,Zináparo,109,2018,1,1,0,0,0,0,0,0,0,0,Samuel Canchola Venegas,PRI,0,0,0,11075,2,16-109
21,Puebla,Pahuatlán,109,2018,1,0,0,0,0,0,0,0,0,0,Arturo Hernández Santos,CPU,0,0,0,11075,3,21-109
30,Veracruz,Misantla,109,2018,0,1,0,0,0,0,0,0,0,0,Efren Meza Ruiz,AVE,0,0,0,11075,1,30-109
7,Chiapas,Yajalón,109,2019,1,1,0,0,0,0,0,0,0,0,Juan Manuel Utrilla Constantino,PVEM,0,0,0,11075,4,7-109
14,Jalisco,Unión de San Antonio,109,2019,1,1,0,1,0,0,0,0,0,0,Julio César Hurtado Luna,PAN,0,0,0,11075,1,14-109
15,Mexico,Tultitlán,109,2019,1,1,0,0,1,1,0,0,0,1,Elena García Martínez,PAN,0,0,0,11075,1,15-109
16,Michoacan,Zináparo,109,2019,1,1,0,0,0,0,0,0,0,0,J. Jesús Zamudio Hernández,PAN / MRN,0,0,0,11075,3,16-109
21,Puebla,Pahuatlán,109,2019,1,0,0,0,0,0,0,0,0,0,María Guadalupe Ramírez Aparicio,PAN,0,0,0,148522,14,21-109
30,Veracruz,Misantla,109,2019,0,1,0,0,0,0,0,0,0,0,Othón Hernández Candanedo,PAN,0,0,0,148522,8,30-109
7,Chiapas,Yajalón,109,2020,1,1,0,0,0,0,0,0,0,0,Juan Manuel Utrilla Constantino,PVEM,0,0,0,148522,8,7-109
14,Jalisco,Unión de San Antonio,109,2020,1,1,0,1,0,0,0,0,0,0,Julio César Hurtado Luna,PAN,0,0,0,148522,9,14-109
15,Mexico,Tultitlán,109,2020,1,1,0,0,1,1,0,0,0,1,Elena García Martínez,PAN,0,0,0,148522,11,15-109
16,Michoacan,Zináparo,109,2020,1,1,0,0,0,0,0,0,0,0,J. Jesús Zamudio Hernández,PAN / MRN,0,0,0,148522,15,16-109
21,Puebla,Pahuatlán,109,2020,1,0,0,0,0,0,0,0,0,0,María Guadalupe Ramírez Aparicio,PAN,0,0,0,148522,8,21-109
30,Veracruz,Misantla,109,2020,0,1,0,0,0,0,0,0,0,0,Othón Hernández Candanedo,PAN,0,0,0,44101,5,30-109
7,Chiapas,Yajalón,109,2021,1,1,0,0,0,0,0,0,0,0,Juan Manuel Utrilla Constantino,PVEM,0,0,0,44101,5,7-109
14,Jalisco,Unión de San Antonio,109,2021,1,1,0,1,0,0,0,0,0,0,Paula Gutierrez Magana,PAN,0,0,0,44101,5,14-109
